protocol,fold,seed,lane,residual_suppressed,checkpoint_restore_pass,checkpoint_path,checkpoint_exists,expected_checkpoint_checksum,actual_checkpoint_checksum,checkpoint_checksum_match,checkpoint_policy_pass
grouped_video,2,20260632,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__shuffled_pca_residual__seed20260632__best.npz,True,f3cedb6a71bf6cbcd83b96e4ec29aab1,f3cedb6a71bf6cbcd83b96e4ec29aab1,True,True
grouped_video,2,20260632,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__random_pca_residual__seed20260632__best.npz,True,131544d98a565439d9978ef497a45808,131544d98a565439d9978ef497a45808,True,True
grouped_video,2,20260632,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__label_permutation_residual__seed20260632__best.npz,True,bf3609f12715ed22d59a332080a1ecc8,bf3609f12715ed22d59a332080a1ecc8,True,True
grouped_video,2,20260632,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__train_only_video_mean_residual__seed20260632__best.npz,True,a170f885025636fedd4d0b6011227bf0,a170f885025636fedd4d0b6011227bf0,True,True
grouped_video,2,20260632,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__diagnostics_only_residual__seed20260632__best.npz,True,38eaa67338646c8391c9954a173a99c7,38eaa67338646c8391c9954a173a99c7,True,True
grouped_video,2,20260633,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__real_residual__seed20260633__best.npz,True,480afb511e0d9109dc1c5bea5d1d185a,480afb511e0d9109dc1c5bea5d1d185a,True,True
grouped_video,2,20260633,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__shuffled_pca_residual__seed20260633__best.npz,True,39aa20f33710ab7f80219dd00f1b8f46,39aa20f33710ab7f80219dd00f1b8f46,True,True
grouped_video,2,20260633,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__random_pca_residual__seed20260633__best.npz,True,d99ef2cb1f92bd1a2bbbdeafec459e7f,d99ef2cb1f92bd1a2bbbdeafec459e7f,True,True
grouped_video,2,20260633,label_permutation_residual,True,True,,False,,,True,True
grouped_video,2,20260633,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__train_only_video_mean_residual__seed20260633__best.npz,True,edf189f44ca0de2f517e5c338e453f2a,edf189f44ca0de2f517e5c338e453f2a,True,True
grouped_video,2,20260633,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__diagnostics_only_residual__seed20260633__best.npz,True,8e6443c7899b652b3b3f05f6e4432a24,8e6443c7899b652b3b3f05f6e4432a24,True,True
grouped_video,2,20260634,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__real_residual__seed20260634__best.npz,True,ec8cadfe0ffd59a01e2b5655dd5c3f56,ec8cadfe0ffd59a01e2b5655dd5c3f56,True,True
grouped_video,2,20260634,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__shuffled_pca_residual__seed20260634__best.npz,True,dd6836663912790bae987dda17f95610,dd6836663912790bae987dda17f95610,True,True
grouped_video,2,20260634,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__random_pca_residual__seed20260634__best.npz,True,0142beb4800190c138eb6f0746ec27e2,0142beb4800190c138eb6f0746ec27e2,True,True
grouped_video,2,20260634,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__label_permutation_residual__seed20260634__best.npz,True,ec64be67f5cc1195e3997ad6a5ab3534,ec64be67f5cc1195e3997ad6a5ab3534,True,True
grouped_video,2,20260634,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__train_only_video_mean_residual__seed20260634__best.npz,True,d6e5c6c30259b4ed6b541d9e68189235,d6e5c6c30259b4ed6b541d9e68189235,True,True
grouped_video,2,20260634,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__diagnostics_only_residual__seed20260634__best.npz,True,932a8907c20dd26c5c43e453f33402b4,932a8907c20dd26c5c43e453f33402b4,True,True
grouped_video,3,20260625,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__real_residual__seed20260625__best.npz,True,167d23f25a165f3e01c20dd358149ba5,167d23f25a165f3e01c20dd358149ba5,True,True
grouped_video,3,20260625,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__shuffled_pca_residual__seed20260625__best.npz,True,154902016549e24ebcfd732ee1ec452c,154902016549e24ebcfd732ee1ec452c,True,True
grouped_video,3,20260625,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__random_pca_residual__seed20260625__best.npz,True,2ec66e0dda916a2ac5e17a57ef8bfe8c,2ec66e0dda916a2ac5e17a57ef8bfe8c,True,True
grouped_video,3,20260625,label_permutation_residual,True,True,,False,,,True,True
grouped_video,3,20260625,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__train_only_video_mean_residual__seed20260625__best.npz,True,b745bb7dbaf7d356f97eb268bcd4c049,b745bb7dbaf7d356f97eb268bcd4c049,True,True
grouped_video,3,20260625,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__diagnostics_only_residual__seed20260625__best.npz,True,d4e3cfe27912d0d5bb2cee07c6b19f2d,d4e3cfe27912d0d5bb2cee07c6b19f2d,True,True
grouped_video,3,20260626,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__real_residual__seed20260626__best.npz,True,b103c37ae6eb7dd06f78d3a0037999c6,b103c37ae6eb7dd06f78d3a0037999c6,True,True
grouped_video,3,20260626,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__shuffled_pca_residual__seed20260626__best.npz,True,d21509721cf0eecbf70d916f483d1143,d21509721cf0eecbf70d916f483d1143,True,True
grouped_video,3,20260626,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__random_pca_residual__seed20260626__best.npz,True,b35b8e0eaf913f2593553af1b9ed54ca,b35b8e0eaf913f2593553af1b9ed54ca,True,True
grouped_video,3,20260626,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__label_permutation_residual__seed20260626__best.npz,True,f013d8c2bcd912fdeeca9028c501d880,f013d8c2bcd912fdeeca9028c501d880,True,True
grouped_video,3,20260626,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__train_only_video_mean_residual__seed20260626__best.npz,True,a0e0c4098d74b892b5a6d3a7b1440d68,a0e0c4098d74b892b5a6d3a7b1440d68,True,True
grouped_video,3,20260626,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__diagnostics_only_residual__seed20260626__best.npz,True,fa297d67435434d366f67970ab0fceab,fa297d67435434d366f67970ab0fceab,True,True
grouped_video,3,20260627,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__real_residual__seed20260627__best.npz,True,7f4abb53838420c1dccc1b8081f2fd8b,7f4abb53838420c1dccc1b8081f2fd8b,True,True
grouped_video,3,20260627,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__shuffled_pca_residual__seed20260627__best.npz,True,fe7c399f2ff221a847f38d8b1fa5e61a,fe7c399f2ff221a847f38d8b1fa5e61a,True,True
grouped_video,3,20260627,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__random_pca_residual__seed20260627__best.npz,True,ab5d65a56323e286eb5d17cdff8410bd,ab5d65a56323e286eb5d17cdff8410bd,True,True
grouped_video,3,20260627,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__label_permutation_residual__seed20260627__best.npz,True,99861b67914d07e31ad5e4c59bedeec1,99861b67914d07e31ad5e4c59bedeec1,True,True
grouped_video,3,20260627,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__train_only_video_mean_residual__seed20260627__best.npz,True,5b9e77756bec4c812d65f42168b37bfd,5b9e77756bec4c812d65f42168b37bfd,True,True
grouped_video,3,20260627,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__diagnostics_only_residual__seed20260627__best.npz,True,90983c666f5abaeb8af699ee899335ee,90983c666f5abaeb8af699ee899335ee,True,True
grouped_video,3,20260628,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__real_residual__seed20260628__best.npz,True,3ce344dda0a43704aa95571ce63ce089,3ce344dda0a43704aa95571ce63ce089,True,True
grouped_video,3,20260628,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__shuffled_pca_residual__seed20260628__best.npz,True,7639d9e54f958ecd0d857ec2987ae07d,7639d9e54f958ecd0d857ec2987ae07d,True,True
grouped_video,3,20260628,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__random_pca_residual__seed20260628__best.npz,True,6fb3eac360fb4c8cf372296b590aede7,6fb3eac360fb4c8cf372296b590aede7,True,True
grouped_video,3,20260628,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__label_permutation_residual__seed20260628__best.npz,True,2dc18a9ab1ae33795d76fd7f69a8a8ed,2dc18a9ab1ae33795d76fd7f69a8a8ed,True,True
grouped_video,3,20260628,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__train_only_video_mean_residual__seed20260628__best.npz,True,c171ba83f43913abfa337f3d2ac765c5,c171ba83f43913abfa337f3d2ac765c5,True,True
grouped_video,3,20260628,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__diagnostics_only_residual__seed20260628__best.npz,True,6e48ffbe38c4486b12890da7361bcbc4,6e48ffbe38c4486b12890da7361bcbc4,True,True
grouped_video,3,20260629,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__real_residual__seed20260629__best.npz,True,a566f93c847815d9d9e83b9b17c465e5,a566f93c847815d9d9e83b9b17c465e5,True,True
grouped_video,3,20260629,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__shuffled_pca_residual__seed20260629__best.npz,True,754b17471a1b991cef2ce403e8505200,754b17471a1b991cef2ce403e8505200,True,True
grouped_video,3,20260629,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__random_pca_residual__seed20260629__best.npz,True,1c83c99a9d1225d592fee64b6a06d228,1c83c99a9d1225d592fee64b6a06d228,True,True
grouped_video,3,20260629,label_permutation_residual,True,True,,False,,,True,True
grouped_video,3,20260629,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__train_only_video_mean_residual__seed20260629__best.npz,True,c4c0105a0cd565d996196c11549744ca,c4c0105a0cd565d996196c11549744ca,True,True
grouped_video,3,20260629,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__diagnostics_only_residual__seed20260629__best.npz,True,919712ae72b6310617be9899991f0e6e,919712ae72b6310617be9899991f0e6e,True,True
grouped_video,3,20260630,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__real_residual__seed20260630__best.npz,True,0c2d05663b0347dacd6c2e126cddf0c5,0c2d05663b0347dacd6c2e126cddf0c5,True,True
grouped_video,3,20260630,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__shuffled_pca_residual__seed20260630__best.npz,True,07228262cd34b6fe4972500fc04d29be,07228262cd34b6fe4972500fc04d29be,True,True
grouped_video,3,20260630,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__random_pca_residual__seed20260630__best.npz,True,5420fb23fe01bcad29f967f785a6c8d7,5420fb23fe01bcad29f967f785a6c8d7,True,True
grouped_video,3,20260630,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__label_permutation_residual__seed20260630__best.npz,True,6f908a6634862cf1347797e08d11259d,6f908a6634862cf1347797e08d11259d,True,True
grouped_video,3,20260630,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__train_only_video_mean_residual__seed20260630__best.npz,True,fe9603cb7824fd2c0b64dd0d7d4d35cb,fe9603cb7824fd2c0b64dd0d7d4d35cb,True,True
grouped_video,3,20260630,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__diagnostics_only_residual__seed20260630__best.npz,True,aa3d4f29599e9372620c659dc8c02ef1,aa3d4f29599e9372620c659dc8c02ef1,True,True
grouped_video,3,20260631,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__real_residual__seed20260631__best.npz,True,1df2b1fc0f3ca4384a79f4c4915e3b10,1df2b1fc0f3ca4384a79f4c4915e3b10,True,True
grouped_video,3,20260631,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__shuffled_pca_residual__seed20260631__best.npz,True,a2f1f41d0da0bba89bfbe4d65f6233f7,a2f1f41d0da0bba89bfbe4d65f6233f7,True,True
grouped_video,3,20260631,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__random_pca_residual__seed20260631__best.npz,True,78631c54ba7a7e8132ddd52b6050d0e1,78631c54ba7a7e8132ddd52b6050d0e1,True,True
grouped_video,3,20260631,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__label_permutation_residual__seed20260631__best.npz,True,7bd7b042e8451ed5d7bf678c1c1aa38b,7bd7b042e8451ed5d7bf678c1c1aa38b,True,True
grouped_video,3,20260631,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__train_only_video_mean_residual__seed20260631__best.npz,True,aff2778af5ff454799c8ed4b0eb4dfcd,aff2778af5ff454799c8ed4b0eb4dfcd,True,True
grouped_video,3,20260631,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__diagnostics_only_residual__seed20260631__best.npz,True,ed56b41e4b71350c8e2e88c4ad74e52d,ed56b41e4b71350c8e2e88c4ad74e52d,True,True
grouped_video,3,20260632,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__real_residual__seed20260632__best.npz,True,79c9cf33b87030d79e982de6ee1213f0,79c9cf33b87030d79e982de6ee1213f0,True,True
grouped_video,3,20260632,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__shuffled_pca_residual__seed20260632__best.npz,True,dbbd364f4b262029507ad922e022e65d,dbbd364f4b262029507ad922e022e65d,True,True
grouped_video,3,20260632,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__random_pca_residual__seed20260632__best.npz,True,ef8ef1bef15b124fdd73fcaacf17e0d5,ef8ef1bef15b124fdd73fcaacf17e0d5,True,True
grouped_video,3,20260632,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__label_permutation_residual__seed20260632__best.npz,True,07d7d1cc3a25c996c203fe3ad336b2bb,07d7d1cc3a25c996c203fe3ad336b2bb,True,True
grouped_video,3,20260632,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__train_only_video_mean_residual__seed20260632__best.npz,True,8cbfa3011ff682b674e33267b07519cf,8cbfa3011ff682b674e33267b07519cf,True,True
grouped_video,3,20260632,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__diagnostics_only_residual__seed20260632__best.npz,True,5c53885ccb9d35a3647da1cf30c4bca6,5c53885ccb9d35a3647da1cf30c4bca6,True,True
grouped_video,3,20260633,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__real_residual__seed20260633__best.npz,True,a54fb331a5cf65efd6c357ffe96ab17b,a54fb331a5cf65efd6c357ffe96ab17b,True,True
grouped_video,3,20260633,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__shuffled_pca_residual__seed20260633__best.npz,True,4f5e51e7cdeeab245da6ba87ff376d1d,4f5e51e7cdeeab245da6ba87ff376d1d,True,True
grouped_video,3,20260633,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__random_pca_residual__seed20260633__best.npz,True,5ab25f6b7ed6d3c4ac490eb9439e58b3,5ab25f6b7ed6d3c4ac490eb9439e58b3,True,True
grouped_video,3,20260633,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__label_permutation_residual__seed20260633__best.npz,True,7e77edbf3c9effa5e6fa5d9a5cc2286a,7e77edbf3c9effa5e6fa5d9a5cc2286a,True,True
grouped_video,3,20260633,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__train_only_video_mean_residual__seed20260633__best.npz,True,87e81e6ca62e91f2506c0ecadfd2df42,87e81e6ca62e91f2506c0ecadfd2df42,True,True
grouped_video,3,20260633,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__diagnostics_only_residual__seed20260633__best.npz,True,80979994f2e6904d23986d717b7afc9e,80979994f2e6904d23986d717b7afc9e,True,True
grouped_video,3,20260634,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__real_residual__seed20260634__best.npz,True,69d15b27b28ecdc736c3f1ccbd06d7cb,69d15b27b28ecdc736c3f1ccbd06d7cb,True,True
grouped_video,3,20260634,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__shuffled_pca_residual__seed20260634__best.npz,True,445fce25c0f6e5d3ccafdf6942012255,445fce25c0f6e5d3ccafdf6942012255,True,True
grouped_video,3,20260634,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__random_pca_residual__seed20260634__best.npz,True,8a9a92dce29b1068b9b19fa844b5529d,8a9a92dce29b1068b9b19fa844b5529d,True,True
grouped_video,3,20260634,label_permutation_residual,True,True,,False,,,True,True
grouped_video,3,20260634,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__train_only_video_mean_residual__seed20260634__best.npz,True,3fb5035de33be8189b7b12b5f3103507,3fb5035de33be8189b7b12b5f3103507,True,True
grouped_video,3,20260634,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold3__short_temporal_conv_residual__diagnostics_only_residual__seed20260634__best.npz,True,5bb158318c646688aaffa4bfa940a01b,5bb158318c646688aaffa4bfa940a01b,True,True
grouped_video,4,20260625,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__real_residual__seed20260625__best.npz,True,7f8470727e6f17d84a5e8b9d756f74f0,7f8470727e6f17d84a5e8b9d756f74f0,True,True
